date,open,high,low,close,volume,dividends,stock_splits,symbol
2021-09-27,144.92114234906427,145.23926246917713,143.90493241508278,144.1876983642578,5775500,0.0,0.0,JNJ
2021-09-28,144.12585368505557,144.8416206087002,142.95057690927308,143.8695831298828,7610400,0.0,0.0,JNJ
2021-09-29,144.03750004070065,145.50438824652053,143.8430925202345,144.9388427734375,5124100,0.0,0.0,JNJ
2021-09-30,145.48666861155806,146.1582494507985,142.63243319020657,142.7119598388672,6972300,0.0,0.0,JNJ
2021-10-01,142.73848685966533,143.06543877925873,140.16701702356937,141.8018035888672,8568300,0.0,0.0,JNJ
2021-10-04,141.37761538354533,142.27011247726563,139.32750542724295,140.6971893310547,8620700,0.0,0.0,JNJ
2021-10-05,141.26277561755057,142.3673575570461,140.63536714310396,141.01535034179688,5129000,0.0,0.0,JNJ
2021-10-06,141.27160688678651,141.34230174868787,139.47776690249637,141.3069610595703,7312600,0.0,0.0,JNJ
2021-10-07,141.4041557209645,143.69284610780036,141.4041557209645,142.57058715820312,5309200,0.0,0.0,JNJ
2021-10-08,142.55295555162712,142.80921266885673,141.60742679137414,142.20831298828125,4343200,0.0,0.0,JNJ
2021-10-11,142.1464278326688,143.02126150079036,141.33345721951466,141.60739135742188,4101600,0.0,0.0,JNJ
2021-10-12,141.38643354429277,141.5454868098728,139.03588085054025,139.3451690673828,6686400,0.0,0.0,JNJ
2021-10-13,139.4601160306513,141.4571954979237,139.3982529644655,140.6795654296875,6901100,0.0,0.0,JNJ
2021-10-14,141.13024275710998,142.39387812740625,141.0330389991128,141.48370361328125,4579200,0.0,0.0,JNJ
2021-10-15,142.29668480887565,142.98594296754356,141.74881639651613,142.5352783203125,6918400,0.0,0.0,JNJ
2021-10-18,141.607404029342,142.17294944056496,140.67955250745553,141.49252319335938,7465500,0.0,0.0,JNJ
2021-10-19,142.18180154257303,145.93738065679412,142.03157999604437,144.80628967285156,10081300,0.0,0.0,JNJ
2021-10-20,144.90344546743898,145.583871586547,144.26720531413397,144.72671508789062,6003200,0.0,0.0,JNJ
2021-10-21,145.18620649103494,145.26573312921954,143.4011988710296,144.39089965820312,4524100,0.0,0.0,JNJ
2021-10-22,144.09048363167815,144.97414906642038,144.00212517840262,144.6737060546875,4304300,0.0,0.0,JNJ
2021-10-25,144.67371642918553,145.19507583699044,142.89755363210492,144.99183654785156,6715400,0.0,0.0,JNJ
2021-10-26,145.41599568916797,146.71498508114777,144.96533112847393,146.46755981445312,6939100,0.0,0.0,JNJ
2021-10-27,146.40567526179294,146.47637011099334,144.31139260342758,144.69137573242188,7018800,0.0,0.0,JNJ
2021-10-28,144.71789307317326,145.9815281818641,143.43658088023324,143.90492248535156,6278800,0.0,0.0,JNJ
2021-10-29,143.46311582932407,144.2584094773865,141.9255328282474,143.93145751953125,8526800,0.0,0.0,JNJ
2021-11-01,144.17887315907174,144.90347189245904,140.85628208952514,144.05516052246094,5846400,0.0,0.0,JNJ
2021-11-02,144.6560143934064,147.55443564859027,144.0197742658135,146.32614135742188,8450600,0.0,0.0,JNJ
2021-11-03,145.84015677583736,146.48524233706613,144.4174546977066,145.8578338623047,6717800,0.0,0.0,JNJ
2021-11-04,145.75178274119912,145.7959687108143,143.74585837692092,145.4513397216797,8224400,0.0,0.0,JNJ
2021-11-05,143.5779400608748,145.45131974264694,143.33051484541372,144.41741943359375,6215900,0.0,0.0,JNJ
2021-11-08,144.63834370858223,145.07134460124323,143.1626241340398,143.92257690429688,5578800,0.0,0.0,JNJ
2021-11-09,143.69289467756226,144.5588833764933,143.17153509744756,143.60452270507812,6112800,0.0,0.0,JNJ
2021-11-10,143.6221462481764,145.66341130499706,143.46309293741032,145.15972900390625,6225100,0.0,0.0,JNJ
2021-11-11,144.47048306921758,144.75324902871154,143.5868175348418,144.0904998779297,4118800,0.0,0.0,JNJ
2021-11-12,147.95209789348604,148.11999648418464,145.4601683684622,145.81362915039062,18995200,0.0,0.0,JNJ
2021-11-15,145.80481525266723,146.21130733709384,144.2318916577257,144.4969940185547,7496200,0.0,0.0,JNJ
2021-11-16,144.19654472442184,145.23044533192882,143.70169415065223,143.74588012695312,7594700,0.0,0.0,JNJ
2021-11-17,143.92260599231082,144.79743975417318,142.96824556582453,144.284912109375,5414500,0.0,0.0,JNJ
2021-11-18,144.43511459957492,145.33645713084215,143.2686832211685,143.50726318359375,6358700,0.0,0.0,JNJ
2021-11-19,144.07282153514322,144.20537945434296,142.9594078256612,143.94027709960938,7620700,0.0,0.0,JNJ
2021-11-22,143.22869006650356,144.6607106848666,142.00123994448305,142.04571533203125,7634500,1.06,0.0,JNJ
2021-11-23,141.8856561212127,143.20204377940135,141.22745550612524,142.9263153076172,7734000,0.0,0.0,JNJ
2021-11-24,142.4371112152722,142.8640451798464,141.76113130703084,142.52606201171875,5230900,0.0,0.0,JNJ
2021-11-26,142.84625639121438,143.34434824546858,141.12071420184438,141.60101318359375,8523100,0.0,0.0,JNJ
2021-11-29,141.8678465650675,142.68614223323098,140.90723506627089,142.0902099609375,9188500,0.0,0.0,JNJ
